time,open,high,low,close,volume
2021-01-06 20:00:00,143.02,143.02,142.99,142.99,490
2021-01-06 19:59:00,143.32,143.32,143.32,143.32,232
2021-01-06 19:56:00,143.0,143.0,143.0,143.0,1000
2021-01-06 19:55:00,143.04,143.04,143.0,143.0,2182
2021-01-06 19:48:00,143.1,143.1,143.1,143.1,573
2021-01-06 19:45:00,143.28,143.28,143.28,143.28,584
2021-01-06 19:44:00,143.3,143.3,143.3,143.3,201
2021-01-06 19:38:00,143.0,143.2,143.0,143.2,335
2021-01-06 19:34:00,143.0,143.0,143.0,143.0,273
2021-01-06 19:23:00,143.05,143.05,143.05,143.05,215
2021-01-06 19:22:00,143.1,143.1,143.1,143.1,100
2021-01-06 19:18:00,143.12,143.12,143.1,143.1,500
2021-01-06 19:09:00,143.12,143.12,143.12,143.12,102
2021-01-06 19:06:00,143.15,143.15,143.15,143.15,400
2021-01-06 18:50:00,143.3,143.3,143.3,143.3,300
2021-01-06 18:46:00,143.3,143.3,143.3,143.3,120
2021-01-06 18:38:00,143.6,143.6,143.6,143.6,100
2021-01-06 18:35:00,143.49,143.6,143.49,143.6,1378
2021-01-06 18:33:00,143.4,143.4,143.4,143.4,562
2021-01-06 18:32:00,143.4,143.4,143.4,143.4,307
2021-01-06 18:31:00,143.4,143.4,143.4,143.4,359
2021-01-06 18:28:00,143.4,143.4,143.4,143.4,620
2021-01-06 18:26:00,143.5,143.5,143.48,143.48,421
2021-01-06 18:25:00,143.49,143.49,143.49,143.49,199
2021-01-06 18:24:00,143.5,143.5,143.5,143.5,100
2021-01-06 18:21:00,143.4,143.4,143.4,143.4,1338
2021-01-06 18:20:00,143.49,143.49,143.49,143.49,203
2021-01-06 18:19:00,143.33,143.49,143.33,143.49,1278
2021-01-06 18:15:00,143.2,143.2,143.2,143.2,1198
2021-01-06 17:59:00,143.49,143.49,143.49,143.49,500
2021-01-06 17:58:00,143.2,143.2,143.2,143.2,266
2021-01-06 17:57:00,143.2,143.2,143.2,143.2,175
2021-01-06 17:52:00,143.0,143.29,142.99,143.29,9235
2021-01-06 17:50:00,142.9999,143.0,142.9999,143.0,506
2021-01-06 17:49:00,142.99,142.99,142.99,142.99,203
2021-01-06 17:48:00,143.0,143.0,143.0,143.0,1218
2021-01-06 17:47:00,143.0,143.0,143.0,143.0,264
2021-01-06 17:41:00,143.0,143.0,143.0,143.0,407
2021-01-06 17:40:00,142.95,142.95,142.95,142.95,440
2021-01-06 17:27:00,142.9,142.9,142.9,142.9,102
2021-01-06 17:13:00,142.95,142.95,142.95,142.95,224
2021-01-06 17:05:00,142.94,142.95,142.94,142.95,320
2021-01-06 17:00:00,142.77,142.77,142.77,142.77,211
2021-01-06 16:53:00,142.9999,142.9999,142.9999,142.9999,1059
2021-01-06 16:51:00,143.0,143.0,143.0,143.0,254
2021-01-06 16:50:00,143.0,143.0,143.0,143.0,274
2021-01-06 16:44:00,142.87,142.87,142.87,142.87,463
2021-01-06 16:38:00,142.94,142.94,142.94,142.94,354
2021-01-06 16:33:00,142.87,142.87,142.87,142.87,317
2021-01-06 16:30:00,142.87,142.87,142.87,142.87,174
2021-01-06 16:26:00,142.85,142.85,142.85,142.85,126
2021-01-06 16:20:00,142.6,142.6,142.6,142.6,303
2021-01-06 16:14:00,142.55,142.55,142.55,142.55,180
2021-01-06 16:12:00,142.81,142.81,142.81,142.81,371
2021-01-06 16:07:00,142.94,142.94,142.8,142.8,347
2021-01-06 16:04:00,142.07,142.07,142.02,142.02,539
2021-01-06 16:02:00,142.77,142.94,142.77,142.94,866
2021-01-06 16:01:00,142.77,142.77,142.77,142.77,790
2021-01-06 16:00:00,142.71,142.8572,142.69,142.84,26264
2021-01-06 15:59:00,142.87,142.87,142.6001,142.705,24380
2021-01-06 15:58:00,142.705,142.89,142.6501,142.86,14457
2021-01-06 15:57:00,142.76,142.9,142.6781,142.79,17250
