time,open,high,low,close,volume
2019-09-13 20:00:00,49.002,49.002,49.002,49.002,1135
2019-09-13 19:59:00,49.036,49.03998,49.036,49.03998,2750
2019-09-13 19:52:00,49.038,49.046,49.038,49.046,1535
2019-09-13 19:42:00,49.02,49.02,49.02,49.02,840
2019-09-13 19:33:00,49.0,49.0,49.0,49.0,750
2019-09-13 19:28:00,48.98,48.98,48.98,48.98,500
2019-09-13 19:09:00,49.038,49.038,49.038,49.038,5000
2019-09-13 19:08:00,49.02,49.02,49.02,49.02,740
2019-09-13 19:06:00,49.02,49.02,49.02,49.02,695
2019-09-13 19:05:00,49.0,49.0,49.0,49.0,1000
2019-09-13 18:59:00,49.038,49.038,49.038,49.038,1500
2019-09-13 18:38:00,49.032,49.032,49.032,49.032,2500
2019-09-13 18:36:00,48.99,49.0,48.99,49.0,2700
2019-09-13 18:32:00,48.99,48.99,48.99,48.99,4000
2019-09-13 18:28:00,48.986,48.986,48.986,48.986,5435
2019-09-13 18:23:00,48.98,48.98,48.98,48.98,935
2019-09-13 18:22:00,48.98,48.98,48.98,48.98,995
2019-09-13 18:10:00,48.98,48.98,48.98,48.98,1980
2019-09-13 18:08:00,48.98,48.98,48.98,48.98,500
2019-09-13 17:57:00,48.952,48.952,48.95,48.95,2500
2019-09-13 17:49:00,48.922,48.922,48.922,48.922,1090
2019-09-13 17:40:00,48.944,48.944,48.922,48.922,1315
2019-09-13 17:17:00,48.98,48.98,48.98,48.98,1605
2019-09-13 17:11:00,48.96,48.96,48.96,48.96,520
2019-09-13 16:55:00,49.03,49.03,49.03,49.03,1015
2019-09-13 16:48:00,48.99,48.99,48.99,48.99,510
2019-09-13 16:35:00,48.98,48.98,48.98,48.98,21670
2019-09-13 16:30:00,48.958,49.04,48.958,48.958,22500
2019-09-13 16:28:00,49.1,49.1,49.1,49.1,625
2019-09-13 16:26:00,48.95,48.95,48.95,48.95,10275
2019-09-13 16:24:00,49.148,49.148,48.95,48.95,21860
2019-09-13 16:23:00,48.94,48.94,48.94,48.94,16900
2019-09-13 16:22:00,48.94,48.94,48.94,48.94,4400
2019-09-13 16:20:00,48.978,48.978,48.978,48.978,865
2019-09-13 16:19:00,48.98,48.98,48.98,48.98,2250
2019-09-13 16:18:00,49.04,49.04,48.98,48.98,3995
2019-09-13 16:17:00,49.044,49.044,49.04,49.04,7525
2019-09-13 16:12:00,49.074,49.074,49.074,49.074,505
2019-09-13 16:11:00,49.04,49.04,49.04,49.04,2415
2019-09-13 16:10:00,49.08,49.08,49.08,49.08,1860
2019-09-13 16:09:00,49.08,49.08,49.08,49.08,85085
2019-09-13 16:06:00,49.072,49.072,49.072,49.072,510
2019-09-13 16:05:00,49.111,49.111,49.072,49.072,9715
2019-09-13 16:01:00,49.04,49.04,49.04,49.04,23625
2019-09-13 16:00:00,49.052,49.07,49.038,49.054,218085
2019-09-13 15:59:00,49.05212,49.072,49.037,49.0492,215345
2019-09-13 15:58:00,48.996,49.05982,48.984,49.048,261695
2019-09-13 15:57:00,49.042,49.042,48.978,48.992,192990
2019-09-13 15:56:00,49.02,49.07,48.973,49.04,306990
2019-09-13 15:55:00,49.004,49.018,48.99,49.018,190535
2019-09-13 15:54:00,49.0244,49.026,48.984,49.004,204875
2019-09-13 15:53:00,49.026,49.038,49.006,49.02308,131930
2019-09-13 15:52:00,49.08,49.084,49.016,49.01858,154065
2019-09-13 15:51:00,49.11,49.13,49.08,49.08,90060
2019-09-13 15:50:00,49.098,49.11644,49.092,49.105,141915
2019-09-13 15:49:00,49.096,49.124,49.09,49.104,109585
2019-09-13 15:48:00,49.128,49.136,49.094,49.10062,68170
2019-09-13 15:47:00,49.13632,49.148,49.132,49.142,42590
2019-09-13 15:46:00,49.146,49.146,49.114,49.138,34190
2019-09-13 15:45:00,49.142,49.146,49.132,49.14096,21695
2019-09-13 15:44:00,49.104,49.166,49.104,49.13414,82005
2019-09-13 15:43:00,49.1,49.112,49.094,49.108,40385
2019-09-13 15:42:00,49.054,49.092,49.054,49.092,28985
2019-09-13 15:41:00,49.084,49.084,49.044,49.06,62225
2019-09-13 15:40:00,49.104,49.11,49.086,49.086,24190
2019-09-13 15:39:00,49.14912,49.14912,49.098,49.104,1218760
2019-09-13 15:38:00,49.11928,49.144,49.116,49.141,35450
2019-09-13 15:37:00,49.13,49.14,49.114,49.114,23280
2019-09-13 15:36:00,49.126,49.15,49.126,49.138,33940
2019-09-13 15:35:00,49.15,49.15,49.12,49.126,82350
2019-09-13 15:34:00,49.124,49.146,49.124,49.138,43710
2019-09-13 15:33:00,49.11,49.12,49.106,49.12,9810
2019-09-13 15:32:00,49.098,49.146,49.0942,49.122,69340
2019-09-13 15:31:00,49.072,49.108,49.07,49.108,28545
2019-09-13 15:30:00,49.082,49.092,49.062,49.07966,35810
2019-09-13 15:29:00,49.1,49.106,49.066,49.078,93805
2019-09-13 15:28:00,49.1102,49.1102,49.082,49.1,37205
2019-09-13 15:27:00,49.121,49.124,49.10402,49.11,21555
2019-09-13 15:26:00,49.108,49.139,49.106,49.12,55680
2019-09-13 15:25:00,49.098,49.108,49.08834,49.108,41385
2019-09-13 15:24:00,49.082,49.104,49.082,49.10198,333675
2019-09-13 15:23:00,49.068,49.084,49.066,49.084,18510
2019-09-13 15:22:00,49.1,49.11,49.07,49.07,30630
2019-09-13 15:21:00,49.066,49.1,49.062,49.098,61385
2019-09-13 15:20:00,49.052,49.082,49.05,49.07,27860
2019-09-13 15:19:00,49.03,49.056,49.03,49.056,19435
2019-09-13 15:18:00,49.024,49.04398,49.016,49.04398,20845
2019-09-13 15:17:00,49.046,49.05,49.014,49.02,49380
2019-09-13 15:16:00,49.074,49.078,49.048,49.048,26855
2019-09-13 15:15:00,49.064,49.09,49.056,49.078,321630
2019-09-13 15:14:00,49.07,49.076,49.048,49.054,17440
2019-09-13 15:13:00,49.088,49.105,49.07792,49.08,59770
2019-09-13 15:12:00,49.06344,49.09198,49.06,49.08,27325
2019-09-13 15:11:00,49.044,49.068,49.042,49.06426,38410
2019-09-13 15:10:00,49.06392,49.07,49.054,49.05998,37370
2019-09-13 15:09:00,49.066,49.074,49.062,49.06314,13490
2019-09-13 15:08:00,49.07,49.076,49.056,49.062,32630
2019-09-13 15:07:00,49.106,49.108,49.06,49.06,30790
2019-09-13 15:06:00,49.122,49.122,49.106,49.112,18295
2019-09-13 15:05:00,49.095,49.124,49.095,49.12,68625
2019-09-13 15:04:00,49.064,49.098,49.064,49.098,13960
2019-09-13 15:03:00,49.04,49.07,49.024,49.07,36720
2019-09-13 15:02:00,49.07292,49.07862,49.0332,49.034,43305
2019-09-13 15:01:00,49.06,49.07188,49.046,49.066,20520
2019-09-13 15:00:00,49.07468,49.078,49.046,49.058,80520
2019-09-13 14:59:00,49.12232,49.12232,49.07,49.07,21265
2019-09-13 14:58:00,49.103,49.104,49.088,49.104,16670
2019-09-13 14:57:00,49.112,49.118,49.092,49.11296,24275
2019-09-13 14:56:00,49.094,49.1119,49.08,49.1119,14645
2019-09-13 14:55:00,49.152,49.152,49.082,49.0942,100230
2019-09-13 14:54:00,49.166,49.172,49.122,49.158,30335
2019-09-13 14:53:00,49.106,49.15,49.106,49.15,29505
2019-09-13 14:52:00,49.104,49.134,49.088,49.102,38690
2019-09-13 14:51:00,49.12924,49.134,49.092,49.10326,54955
2019-09-13 14:50:00,49.13,49.155,49.122,49.126,21355
2019-09-13 14:49:00,49.152,49.152,49.13,49.13,13130
2019-09-13 14:48:00,49.182,49.182,49.14,49.146,43340
2019-09-13 14:47:00,49.156,49.198,49.156,49.192,37640
2019-09-13 14:46:00,49.166,49.168,49.152,49.158,36305
2019-09-13 14:45:00,49.184,49.184,49.166,49.16614,41125
2019-09-13 14:44:00,49.184,49.188,49.18,49.184,9565
2019-09-13 14:43:00,49.218,49.218,49.17602,49.1832,19090
2019-09-13 14:42:00,49.19,49.206,49.19,49.203,13675
