time,open,high,low,close,volume
2019-11-12 20:00:00,1296.4,1296.4,1296.4,1296.4,109
2019-11-12 19:24:00,1295.75,1295.75,1295.75,1295.75,415
2019-11-12 19:18:00,1295.9,1295.9,1295.9,1295.9,200
2019-11-12 17:24:00,1297.2,1297.2,1297.2,1297.2,502
2019-11-12 17:23:00,1297.2,1297.2,1297.2,1297.2,105
2019-11-12 17:22:00,1297.2,1297.2,1297.2,1297.2,299
2019-11-12 17:19:00,1298.79,1298.79,1298.79,1298.79,193
2019-11-12 17:17:00,1298.01,1298.8,1297.3,1297.3,1023
2019-11-12 16:42:00,1298.8,1298.8,1298.8,1298.8,527
2019-11-12 16:01:00,1298.8,1298.8,1298.8,1298.8,5026
2019-11-12 16:00:00,1298.4,1299.59,1298.38,1298.79,15064
2019-11-12 15:59:00,1298.465,1298.63,1298.395,1298.41,11537
2019-11-12 15:58:00,1298.33,1298.58,1298.23,1298.315,9249
2019-11-12 15:57:00,1298.3,1298.59,1298.04,1298.38,5936
2019-11-12 15:56:00,1298.34,1298.48,1298.1,1298.3225,7294
2019-11-12 15:55:00,1299.69,1299.82,1298.13,1298.13,7484
2019-11-12 15:54:00,1299.99,1299.99,1299.62,1299.78,3346
2019-11-12 15:53:00,1299.0361,1299.765,1299.0361,1299.765,2628
2019-11-12 15:52:00,1299.78,1299.78,1299.18,1299.24,3539
2019-11-12 15:51:00,1299.48,1299.64,1299.48,1299.63,1690
2019-11-12 15:50:00,1299.1,1299.6,1298.76,1299.6,3933
2019-11-12 15:49:00,1299.46,1299.76,1299.23,1299.23,1565
2019-11-12 15:48:00,1299.91,1299.91,1298.99,1299.38,3177
2019-11-12 15:47:00,1298.87,1299.77,1298.87,1299.77,6018
2019-11-12 15:46:00,1299.2,1299.2,1298.8666,1298.87,2993
2019-11-12 15:45:00,1298.78,1299.11,1298.78,1299.04,2156
2019-11-12 15:44:00,1299.003,1299.04,1298.84,1298.84,3428
2019-11-12 15:43:00,1299.08,1299.1,1298.92,1299.1,1890
2019-11-12 15:42:00,1298.41,1298.88,1298.4,1298.88,19995
2019-11-12 15:41:00,1298.665,1298.665,1298.41,1298.41,4145
2019-11-12 15:40:00,1298.45,1298.45,1298.44,1298.44,899
2019-11-12 15:39:00,1298.69,1298.69,1298.41,1298.41,884
2019-11-12 15:38:00,1298.92,1298.92,1298.66,1298.67,4840
2019-11-12 15:37:00,1299.2055,1299.2055,1298.89,1298.89,1624
2019-11-12 15:35:00,1299.4,1299.4355,1298.88,1299.14,3599
2019-11-12 15:34:00,1299.06,1299.06,1299.06,1299.06,1019
2019-11-12 15:33:00,1298.66,1299.15,1298.63,1299.0,4674
2019-11-12 15:32:00,1298.13,1298.57,1298.07,1298.36,2035
2019-11-12 15:31:00,1298.11,1298.3839,1298.11,1298.3839,1008
2019-11-12 15:30:00,1298.13,1298.24,1297.92,1297.92,2223
2019-11-12 15:29:00,1297.48,1297.79,1297.48,1297.76,2148
2019-11-12 15:28:00,1297.57,1297.57,1297.4,1297.57,1679
2019-11-12 15:27:00,1297.65,1297.81,1297.52,1297.81,883
