time,open,high,low,close,volume
2019-09-04 18:37:00,4.0,4.0,4.0,4.0,100
2019-09-04 18:16:00,4.0,4.0,4.0,4.0,4090
2019-09-04 18:05:00,4.0,4.0,4.0,4.0,1250
2019-09-04 17:49:00,4.0,4.0,4.0,4.0,100
2019-09-04 17:47:00,3.99,3.99,3.99,3.99,100
2019-09-04 17:38:00,4.0,4.0,4.0,4.0,100
2019-09-04 17:37:00,3.98,3.98,3.98,3.98,300
2019-09-04 17:36:00,3.98,3.98,3.98,3.98,201
2019-09-04 17:35:00,3.97,3.97,3.97,3.97,510
2019-09-04 17:31:00,3.96,3.96,3.96,3.96,300
2019-09-04 17:25:00,3.96,3.96,3.96,3.96,510
2019-09-04 16:36:00,3.85,3.85,3.83,3.83,2007
2019-09-04 16:26:00,3.98,3.98,3.98,3.98,500
2019-09-04 16:02:00,3.98,3.98,3.98,3.98,12035
2019-09-04 16:00:00,3.965,3.98,3.96,3.975,103495
2019-09-04 15:59:00,3.965,3.97,3.96,3.965,39946
2019-09-04 15:58:00,3.97,3.975,3.955,3.97,132814
2019-09-04 15:57:00,3.985,3.99,3.97,3.97,51701
2019-09-04 15:56:00,3.985,3.99,3.98,3.985,27595
2019-09-04 15:55:00,3.985,3.99,3.98,3.99,16082
2019-09-04 15:54:00,3.99,3.99,3.98,3.985,7497
2019-09-04 15:53:00,3.99,3.99,3.98,3.99,7163
2019-09-04 15:52:00,3.99,3.99,3.98,3.99,6034
2019-09-04 15:51:00,3.98,3.99,3.98,3.99,20513
2019-09-04 15:50:00,3.985,3.99,3.98,3.99,13633
2019-09-04 15:49:00,4.0,4.0,3.98,3.98,32777
2019-09-04 15:48:00,3.99,4.0,3.985,3.995,84589
2019-09-04 15:47:00,3.985,3.99,3.98,3.99,10308
2019-09-04 15:46:00,3.99,3.99,3.98,3.99,5587
2019-09-04 15:45:00,3.98,3.99,3.97,3.99,42976
2019-09-04 15:44:00,3.975,3.98,3.9734,3.975,2767
2019-09-04 15:43:00,3.98,3.98,3.97,3.9795,7214
2019-09-04 15:42:00,3.975,3.98,3.975,3.975,3320
2019-09-04 15:41:00,3.975,3.98,3.97,3.98,5379
2019-09-04 15:40:00,3.975,3.98,3.97,3.98,12718
2019-09-04 15:39:00,3.98,3.99,3.97,3.975,48701
2019-09-04 15:38:00,3.99,3.99,3.98,3.99,12550
2019-09-04 15:37:00,3.985,3.99,3.985,3.985,3218
2019-09-04 15:36:00,3.99,3.99,3.98,3.985,12288
2019-09-04 15:35:00,3.985,3.99,3.98,3.99,9208
2019-09-04 15:34:00,3.9885,3.99,3.98,3.9801,20421
2019-09-04 15:33:00,3.99,3.99,3.98,3.99,5160
2019-09-04 15:32:00,3.99,3.99,3.985,3.99,15735
2019-09-04 15:31:00,3.99,3.99,3.98,3.985,33504
2019-09-04 15:30:00,3.98,3.99,3.975,3.99,17646
2019-09-04 15:29:00,3.976,3.98,3.975,3.975,1284
2019-09-04 15:28:00,3.975,3.98,3.9719,3.98,3308
2019-09-04 15:27:00,3.98,3.98,3.9715,3.979,4492
2019-09-04 15:26:00,3.97,3.98,3.97,3.975,21008
2019-09-04 15:25:00,3.98,3.98,3.97,3.975,1400
2019-09-04 15:24:00,3.975,3.98,3.97,3.98,7447
2019-09-04 15:23:00,3.975,3.975,3.9744,3.9744,552
2019-09-04 15:21:00,3.975,3.98,3.97,3.98,3622
2019-09-04 15:20:00,3.9801,3.985,3.975,3.975,17966
2019-09-04 15:19:00,3.99,3.99,3.98,3.98,856
2019-09-04 15:18:00,3.985,3.99,3.985,3.985,679
2019-09-04 15:17:00,3.99,3.995,3.985,3.985,37018
2019-09-04 15:16:00,3.97,3.99,3.97,3.985,35524
2019-09-04 15:15:00,3.98,3.98,3.97,3.98,16513
2019-09-04 15:14:00,3.9799,3.98,3.97,3.97,17565
2019-09-04 15:13:00,3.98,3.98,3.98,3.98,410
2019-09-04 15:12:00,3.9768,3.98,3.9716,3.98,2759
2019-09-04 15:11:00,3.98,3.98,3.975,3.975,3020
2019-09-04 15:10:00,3.97,3.98,3.965,3.98,8433
2019-09-04 15:09:00,3.9673,3.97,3.965,3.97,2298
2019-09-04 15:08:00,3.965,3.97,3.965,3.965,650
2019-09-04 15:06:00,3.97,3.97,3.965,3.965,3207
2019-09-04 15:05:00,3.97,3.97,3.97,3.97,300
2019-09-04 15:04:00,3.965,3.97,3.965,3.965,686
2019-09-04 15:03:00,3.96,3.96,3.96,3.96,1000
2019-09-04 15:02:00,3.9667,3.97,3.9615,3.97,880
2019-09-04 15:01:00,3.963,3.9698,3.963,3.9698,335
2019-09-04 15:00:00,3.965,3.97,3.96,3.96,1249
2019-09-04 14:59:00,3.965,3.965,3.9615,3.965,1827
2019-09-04 14:58:00,3.97,3.97,3.9601,3.965,12983
2019-09-04 14:57:00,3.97,3.9771,3.97,3.97,3157
2019-09-04 14:56:00,3.98,3.98,3.9748,3.98,2184
2019-09-04 14:55:00,3.9799,3.98,3.971,3.975,4822
2019-09-04 14:54:00,3.975,3.98,3.9737,3.976,1383
2019-09-04 14:53:00,3.975,3.975,3.975,3.975,1005
2019-09-04 14:52:00,3.965,3.98,3.965,3.9701,5545
2019-09-04 14:51:00,3.97,3.98,3.96,3.965,23447
2019-09-04 14:50:00,3.9685,3.97,3.965,3.97,1710
2019-09-04 14:49:00,3.97,3.97,3.96,3.97,1313
2019-09-04 14:48:00,3.97,3.97,3.965,3.965,2313
2019-09-04 14:47:00,3.965,3.97,3.965,3.97,1023
2019-09-04 14:46:00,3.9681,3.97,3.96,3.96,4112
2019-09-04 14:45:00,3.965,3.97,3.9644,3.9644,8889
2019-09-04 14:44:00,3.96,3.97,3.96,3.97,7506
2019-09-04 14:43:00,3.957,3.957,3.955,3.955,1300
2019-09-04 14:42:00,3.955,3.96,3.95,3.955,10390
2019-09-04 14:41:00,3.9518,3.96,3.95,3.96,2068
2019-09-04 14:40:00,3.9501,3.957,3.9501,3.957,6959
2019-09-04 14:39:00,3.955,3.96,3.955,3.96,3286
2019-09-04 14:38:00,3.955,3.955,3.955,3.955,201
2019-09-04 14:37:00,3.955,3.96,3.955,3.96,1254
2019-09-04 14:36:00,3.9512,3.96,3.9512,3.96,2303
2019-09-04 14:35:00,3.955,3.96,3.95,3.955,12815
2019-09-04 14:34:00,3.955,3.955,3.955,3.955,610
2019-09-04 14:33:00,3.96,3.965,3.955,3.955,7461
2019-09-04 14:32:00,3.97,3.97,3.965,3.97,2215
2019-09-04 14:31:00,3.97,3.97,3.9601,3.965,2219
2019-09-04 14:30:00,3.965,3.97,3.96,3.96,5519
2019-09-04 14:29:00,3.97,3.97,3.965,3.965,422
2019-09-04 14:28:00,3.9651,3.97,3.9651,3.9683,1496
2019-09-04 14:27:00,3.97,3.98,3.965,3.965,15867
2019-09-04 14:26:00,3.97,3.97,3.965,3.97,1416
2019-09-04 14:25:00,3.97,3.97,3.96,3.97,12445
2019-09-04 14:24:00,3.965,3.97,3.9615,3.965,1727
2019-09-04 14:23:00,3.9638,3.97,3.955,3.965,17411
2019-09-04 14:22:00,3.96,3.9656,3.96,3.965,1558
2019-09-04 14:21:00,3.96,3.98,3.96,3.96,24815
2019-09-04 14:20:00,3.965,3.967,3.96,3.965,8124
2019-09-04 14:19:00,3.955,3.97,3.955,3.96,13821
2019-09-04 14:18:00,3.95,3.96,3.945,3.9595,7654
2019-09-04 14:17:00,3.95,3.95,3.944,3.95,2833
2019-09-04 14:16:00,3.94,3.95,3.94,3.95,3730
2019-09-04 14:15:00,3.94,3.95,3.94,3.949,9167
2019-09-04 14:14:00,3.95,3.95,3.94,3.95,3203
2019-09-04 14:13:00,3.945,3.95,3.945,3.95,5360
2019-09-04 14:12:00,3.94,3.95,3.93,3.945,8729
2019-09-04 14:11:00,3.94,3.94,3.94,3.94,621
2019-09-04 14:10:00,3.94,3.94,3.9333,3.94,3201
2019-09-04 14:09:00,3.935,3.94,3.93,3.94,1337
2019-09-04 14:08:00,3.94,3.94,3.93,3.935,27667
2019-09-04 14:07:00,3.9399,3.9399,3.9399,3.9399,300
2019-09-04 14:06:00,3.94,3.94,3.93,3.935,1931
2019-09-04 14:04:00,3.939,3.939,3.939,3.939,1103
2019-09-04 14:03:00,3.94,3.94,3.935,3.935,3105
2019-09-04 14:02:00,3.94,3.94,3.94,3.94,103
2019-09-04 14:01:00,3.94,3.94,3.93,3.94,6340
2019-09-04 14:00:00,3.93,3.935,3.93,3.935,2602
2019-09-04 13:59:00,3.935,3.935,3.935,3.935,322
2019-09-04 13:58:00,3.935,3.94,3.935,3.935,1400
2019-09-04 13:57:00,3.93,3.94,3.93,3.94,8300
2019-09-04 13:56:00,3.93,3.93,3.925,3.93,2358
2019-09-04 13:55:00,3.925,3.925,3.925,3.925,536
2019-09-04 13:54:00,3.925,3.925,3.925,3.925,840
2019-09-04 13:53:00,3.925,3.9285,3.925,3.925,701
2019-09-04 13:52:00,3.925,3.925,3.925,3.925,317
2019-09-04 13:51:00,3.93,3.93,3.925,3.925,4810
2019-09-04 13:50:00,3.93,3.935,3.93,3.93,2170
2019-09-04 13:49:00,3.93,3.935,3.925,3.925,4806
2019-09-04 13:48:00,3.925,3.935,3.92,3.935,6998
2019-09-04 13:47:00,3.94,3.94,3.925,3.925,13574
2019-09-04 13:46:00,3.9422,3.95,3.94,3.94,7877
2019-09-04 13:45:00,3.945,3.95,3.944,3.95,1126
2019-09-04 13:44:00,3.95,3.95,3.94,3.945,12191
2019-09-04 13:43:00,3.93,3.95,3.93,3.945,9623
2019-09-04 13:42:00,3.93,3.935,3.93,3.93,611
2019-09-04 13:41:00,3.9395,3.94,3.93,3.935,4653
2019-09-04 13:40:00,3.9363,3.9363,3.93,3.935,1222
2019-09-04 13:39:00,3.94,3.945,3.93,3.935,5470
2019-09-04 13:38:00,3.95,3.95,3.945,3.95,4131
2019-09-04 13:37:00,3.9484,3.95,3.941,3.945,6886
2019-09-04 13:36:00,3.945,3.945,3.94,3.94,938
2019-09-04 13:35:00,3.945,3.945,3.94,3.945,1731
2019-09-04 13:34:00,3.945,3.95,3.945,3.946,10775
2019-09-04 13:33:00,3.935,3.955,3.935,3.95,28847
2019-09-04 13:32:00,3.9382,3.94,3.935,3.935,3621
2019-09-04 13:31:00,3.9363,3.937,3.935,3.935,2307
2019-09-04 13:30:00,3.93,3.935,3.93,3.935,3110
2019-09-04 13:29:00,3.935,3.935,3.93,3.935,1611
2019-09-04 13:28:00,3.92,3.95,3.92,3.935,36172
2019-09-04 13:27:00,3.925,3.93,3.92,3.925,3357
2019-09-04 13:26:00,3.925,3.93,3.92,3.925,867
2019-09-04 13:25:00,3.925,3.93,3.92,3.93,1911
2019-09-04 13:24:00,3.925,3.93,3.92,3.92,400
2019-09-04 13:23:00,3.9263,3.93,3.92,3.93,2383
2019-09-04 13:22:00,3.9273,3.93,3.9265,3.9265,936
2019-09-04 13:21:00,3.93,3.93,3.928,3.93,1574
2019-09-04 13:20:00,3.92,3.93,3.92,3.93,2966
2019-09-04 13:19:00,3.925,3.9265,3.9215,3.9265,3300
2019-09-04 13:18:00,3.9299,3.93,3.92,3.93,3849
2019-09-04 13:17:00,3.925,3.925,3.925,3.925,101
2019-09-04 13:16:00,3.925,3.9285,3.9215,3.925,4019
2019-09-04 13:15:00,3.9266,3.93,3.9195,3.93,21630
2019-09-04 13:14:00,3.925,3.9285,3.92,3.92,3265
