time,open,high,low,close,volume
2019-06-17 19:53:00,252.094094094,252.094094094,252.094094094,252.094094094,250
2019-06-17 19:44:00,252.18080714,252.18080714,252.18080714,252.18080714,200
2019-06-17 19:40:00,252.190441923,252.190441923,252.190441923,252.190441923,100
2019-06-17 19:38:00,252.228981054,252.228981054,252.228981054,252.228981054,385
2019-06-17 18:01:00,252.334963666,252.334963666,252.334963666,252.334963666,303
2019-06-17 17:00:00,252.238615837,252.238615837,252.238615837,252.238615837,728
2019-06-17 16:56:00,252.18080714,252.18080714,252.18080714,252.18080714,112
2019-06-17 16:14:00,252.219346271,252.219346271,252.219346271,252.219346271,2000
2019-06-17 16:04:00,252.209711488,252.209711488,252.209711488,252.209711488,290
2019-06-17 16:03:00,252.209711488,252.209711488,252.209711488,252.209711488,175
2019-06-17 16:02:00,252.094094094,252.094094094,252.094094094,252.094094094,128
2019-06-17 16:01:00,252.065189745,252.113363659,252.055554962,252.084459311,2766
2019-06-17 16:00:00,251.959207133,252.094094094,251.88212887,252.094094094,67849
2019-06-17 15:59:00,251.959207133,251.968841916,251.88212887,251.930302785,35466
2019-06-17 15:58:00,252.074824528,252.076366093,251.959207133,251.959207133,14476
2019-06-17 15:57:00,252.049388701,252.074824528,252.026650614,252.074824528,5046
2019-06-17 15:56:00,252.065189745,252.200076705,252.036285396,252.036285396,61254
2019-06-17 15:55:00,252.103728877,252.151902791,252.045920179,252.045920179,21676
2019-06-17 15:54:00,252.055554962,252.094094094,252.055554962,252.060372354,9637
2019-06-17 15:53:00,252.084459311,252.094094094,252.074824528,252.074824528,6161
2019-06-17 15:52:00,251.959207133,252.094094094,251.94957235,252.065189745,7433
2019-06-17 15:51:00,252.151902791,252.151902791,251.959207133,251.978476699,14917
2019-06-17 15:50:00,252.209711488,252.209711488,252.151902791,252.151902791,1046
2019-06-17 15:49:00,252.190441923,252.219346271,252.190441923,252.204894097,7151
2019-06-17 15:48:00,252.200076705,252.200076705,252.190441923,252.190441923,665
2019-06-17 15:47:00,252.219346271,252.219346271,252.195259314,252.200076705,1421
2019-06-17 15:46:00,252.193717749,252.228981054,252.190441923,252.209711488,9753
2019-06-17 15:45:00,252.196608184,252.200076705,252.196608184,252.200076705,1082
2019-06-17 15:44:00,252.180710792,252.238615837,252.178783835,252.228981054,3202
2019-06-17 15:43:00,252.132633225,252.171172357,252.132633225,252.171172357,1276
2019-06-17 15:42:00,252.132633225,252.14795253,252.094094094,252.139281225,3359
2019-06-17 15:41:00,252.167607487,252.18080714,252.132633225,252.132633225,6237
2019-06-17 15:40:00,252.161537574,252.18080714,252.122998442,252.171172357,11148
2019-06-17 15:39:00,252.21231288,252.219346271,252.171172357,252.171172357,2756
2019-06-17 15:38:00,252.219346271,252.248154272,252.219346271,252.228981054,8691
2019-06-17 15:37:00,252.228981054,252.238615837,252.219346271,252.228981054,13807
2019-06-17 15:36:00,252.267520186,252.267520186,252.267520186,252.267520186,288
2019-06-17 15:35:00,252.307600882,252.307600882,252.307600882,252.307600882,451
2019-06-17 15:34:00,252.277154968,252.30991323,252.267520186,252.30991323,4652
2019-06-17 15:33:00,252.277251316,252.277251316,252.277251316,252.277251316,354
2019-06-17 15:32:00,252.238615837,252.257885403,252.228981054,252.257789055,1776
2019-06-17 15:31:00,252.354233232,252.354233232,252.200076705,252.200076705,8496
2019-06-17 15:30:00,252.373502797,252.38313758,252.373502797,252.38313758,472
2019-06-17 15:29:00,252.412041929,252.412041929,252.35519671,252.38313758,624
2019-06-17 15:28:00,252.421676712,252.440946277,252.421676712,252.431311495,787
